name,yahoo_ticker,isin,country,exchange,sector,enabled
Swiss Life Holding AG,SLHN.SW,CH0014852781,CH,SIX,,true
SMG Swiss Marketplace Group AG,SMG.SW,,CH,SIX,,true
Schweizerische Nationalbank,SNBN.SW,CH0001319265,CH,SIX,,true
Sonova H Ag,SOON.SW,CH0012549785,CH,SIX,,true
Swiss Prime Site AG,SPSN.SW,CH0008038389,CH,SIX,,true
Swissquote Group Holding SA,SQN.SW,CH1548235246,CH,SIX,,true
Stadler Rail AG,SRAIL.SW,CH0002178181,CH,SIX,,true
Swiss Re AG,SREN.SW,CH0126881561,CH,SIX,,true
Starrag Group Holding AG,STGN.SW,CH0002361068,CH,SIX,,true
Straumann Holding AG,STMN.SW,CH1175448666,CH,SIX,,true
Schlatter Industries AG,STRN.SW,CH0002277314,CH,SIX,,true
Sulzer AG,SUN.SW,CH0038388911,CH,SIX,,true
SUNRISE N,SUNN.SW,CH1386220409,CH,SIX,,true
SoftwareONE Holding AG,SWON.SW,CH0496451508,CH,SIX,,true
Schweiter Technologies AG,SWTQ.SW,CH0010754924,CH,SIX,,true
Tecan Group AG,TECN.SW,CH0012100191,CH,SIX,,true
Temenos Group AG,TEMN.SW,CH0012453913,CH,SIX,,true
Bergbahnen Engelberg Truebsee Titlis Bet AG,TIBN.SW,CH0527044959,CH,SIX,,true
Thurgauer Kantonalbank,TKBP.SW,CH0231351104,CH,SIX,,true
TX Group AG,TXGN.SW,CH0011178255,CH,SIX,,true
UBS Group AG,UBSG.SW,CH0244767585,CH,SIX,,true
The Swatch Group AG,UHR.SW,CH0012255151,CH,SIX,,true
Swatch Group AG Class N,UHRN.SW,CH0012255144,CH,SIX,,true
VAT Group AG,VACN.SW,CH0311864901,CH,SIX,,true
Vaudoise Assurances Holding SA,VAHN.SW,CH0021545667,CH,SIX,,true
Varia US Properties Ltd,VARN.SW,CH0305285295,CH,SIX,,true
Valiant Holding AG,VATN.SW,CH0014786500,CH,SIX,,true
IVF Hartmann Holding AG,VBSN.SW,CH0187624256,CH,SIX,,true
Vetropack Holding SA,VETN.SW,CH0530235594,CH,SIX,,true
Villars Holding SA,VILN.SW,CH0002609656,CH,SIX,,true
Valartis Group AG,VLRT.SW,CH0367427686,CH,SIX,,true
Vontobel Holding,VONN.SW,CH0012335540,CH,SIX,,true
VP Bank AG,VPBN.SW,LI0315487269,CH,SIX,,true
VZ Holding AG,VZN.SW,CH0528751586,CH,SIX,,true
V Zug Holding Ag,VZUG.SW,CH0542483745,CH,SIX,,true
Warteck Invest Ltd,WARN.SW,CH0002619481,CH,SIX,,true
Wisekey International Holding AG,WIHN.SW,CH0314029270,CH,SIX,,true
Banque Cantonale du Valais,WKBN.SW,CH0305951201,CH,SIX,,true
Xlife Sciences AG,XLS.SW,CH0461929603,CH,SIX,,true
Ypsomed Holding AG,YPSN.SW,CH0019396990,CH,SIX,,true
Youngtimers AG,YTME.SW,,CH,SIX,,true
Zehnder,ZEHN.SW,CH0276534614,CH,SIX,,true
Zueblin Immobilien Holding AG,ZUBN.SW,CH0312309682,CH,SIX,,true
Zuger Kantonalbank,ZUGER.SW,CH0493891243,CH,SIX,,true
Zug Estates Holding AG,ZUGN.SW,CH0148052126,CH,SIX,,true
Zurich Insurance Group AG,ZURN.SW,CH0011075394,CH,SIX,,true
Zwahlen et Mayr SA,ZWM.SW,CH0002661731,CH,SIX,,true
Nordea Bank Abp,04Q.DE,FI4000297767,DE,XETRA,,true
Bawag Group AG,0B2.DE,AT0000BAWAG2,DE,XETRA,,true
Beyond Meat Inc,0Q3.DE,US08862E1091,DE,XETRA,,true
"Moderna, Inc.",0QF.DE,US60770K1079,DE,XETRA,,true
"ZSCALER INC. DL-,001",0ZC.DE,,DE,XETRA,,true
123fahrschule SE,123F.DE,DE000A2P4HL9,DE,XETRA,,true
DELL TECHS INC. C  DL-01,12DA.DE,US24703L2025,DE,XETRA,,true
tokentus investment AG,14D.DE,DE000A3CN9R8,DE,XETRA,,true
ALCOA CORP. O.N.,185.DE,US0138721065,DE,XETRA,,true
ASTA Energy Solutions AG,1AST.DE,,DE,XETRA,,true
Fincantieri S.p.A.,1F80.DE,IT0005599938,DE,XETRA,,true
innoscripta SE,1INN.DE,DE000A40QVM8,DE,XETRA,,true
ADYEN N.V.         EO-01,1N8.DE,NL0012969182,DE,XETRA,,true
Anheuser-Busch InBev SA/NV,1NBA.DE,BE0974293251,DE,XETRA,,true
Coinbase Global Inc,1QZ.DE,US19260Q1076,DE,XETRA,,true
Snap Inc,1SI.DE,US83304A1060,DE,XETRA,,true
SCHOTT Pharma AG & Co. KGaA,1SXP.DE,DE000A3ENQ51,DE,XETRA,,true
Prosus N.V,1TY.DE,NL0013654783,DE,XETRA,,true
1&1 AG,1U1.DE,DE0005545503,DE,XETRA,,true
Broadcom Inc.,1YD.DE,US11135F1012,DE,XETRA,,true
BioNTech SE,22UA.DE,US09075V1026,DE,XETRA,,true
27N0,27N0.DE,,DE,XETRA,,true
Ferrari NV,2FE.DE,NL0011585146,DE,XETRA,,true
2G Energy AG,2GB.DE,DE000A0HL8N9,DE,XETRA,,true
"Tilray Brands, Inc.",2HQ0.DE,,DE,XETRA,,true
H&R GmbH & Co. KGaA,2HRA.DE,DE000A2E4T77,DE,XETRA,,true
Medtronic PLC,2M6.DE,IE00BTN1Y115,DE,XETRA,,true
NN Group N.V.,2NN.DE,,DE,XETRA,,true
DOW INC.           DL-01,2OY.DE,US2605571031,DE,XETRA,,true
PayPal Holdings Inc,2PP.DE,US70450Y1038,DE,XETRA,,true
Alcon Inc.,2U3.DE,CH0432492467,DE,XETRA,,true
3330,3330.DE,DE000A3MQRK6,DE,XETRA,,true
lululemon athletica inc.,33L.DE,,DE,XETRA,,true
audius SE,3ITN.DE,DE000A40ET13,DE,XETRA,,true
"Datadog, Inc.",3QD.DE,,DE,XETRA,,true
AHT Syngas Technology N.V.,3SQ1.DE,,DE,XETRA,,true
Visa Inc,3V64.DE,US92826C8394,DE,XETRA,,true
AI-ML INNOVATIONS INC.,42FB.DE,CA00143Y1034,DE,XETRA,,true
AbbVie Inc,4AB.DE,US00287Y1091,DE,XETRA,,true
Daldrup & Söhne Aktiengesellschaft,4DS.DE,DE0007830572,DE,XETRA,,true
Philip Morris International Inc,4I1.DE,US7181721090,DE,XETRA,,true
"ServiceNow, Inc.",4S0.DE,,DE,XETRA,,true
Steyr Motors AG,4X0.DE,AT0000A3FW25,DE,XETRA,,true
Sartorius Stedim Biotech S.A.,56S1.DE,,DE,XETRA,,true
"Palo Alto Networks, Inc.",5AP.DE,,DE,XETRA,,true
Snowflake Inc.,5Q5.DE,,DE,XETRA,,true
Raytheon Technologies Corp,5UR.DE,US75513E1010,DE,XETRA,,true
Spotify Technology SA,639.DE,LU1778762911,DE,XETRA,,true
Haier Smart Home Co Ltd,690D.DE,CNE1000031C1,DE,XETRA,,true
Merck & Co. Inc,6MK.DE,US58933Y1055,DE,XETRA,,true
"Airbnb, Inc.",6Z1.DE,,DE,XETRA,,true
Alfen N.V.,703.DE,,DE,XETRA,,true
"C3.ai, Inc.",724.DE,,DE,XETRA,,true
SDM SE,75S.DE,DE000A3CM708,DE,XETRA,,true
HP Inc,7HP.DE,US40434L1052,DE,XETRA,,true
Darwin AG,7V0.DE,DE000A3C35W0,DE,XETRA,,true
Stellantis NV,8TI.DE,NL00150001Q9,DE,XETRA,,true
Traton SE,8TRA.DE,DE000TRAT0N7,DE,XETRA,,true
MPH Health Care AG,93M1.DE,DE000A289V03,DE,XETRA,,true
All For One Steeb AG,A1OS.DE,DE0005110001,DE,XETRA,,true
artec technologies AG,A6T.DE,DE0005209589,DE,XETRA,,true
FinLab AG,A7A.DE,DE0001218063,DE,XETRA,,true
Amadeus Fire AG,AAD.DE,DE0005093108,DE,XETRA,,true
Aumann AG,AAG.DE,DE000A2DAM03,DE,XETRA,,true
aap Implantate AG,AAQ1.DE,DE000A3H2101,DE,XETRA,,true
ABO Wind AG,AB9.DE,DE0005760029,DE,XETRA,,true
Alphabet Inc Class A,ABEA.DE,US02079K3059,DE,XETRA,,true
Alphabet Inc,ABEC.DE,US02079K1079,DE,XETRA,,true
Abbott Laboratories,ABL.DE,US0028241000,DE,XETRA,,true
clearvise AG,ABO.DE,DE000A1EWXA4,DE,XETRA,,true
Barrick Mining Corporation,ABR0.DE,,DE,XETRA,,true
PORR AG,ABS2.DE,AT0000609607,DE,XETRA,,true
Advanced Blockchain AG,ABX.DE,DE000A0M93V6,DE,XETRA,,true
Accor SA,ACR.DE,FR0000120404,DE,XETRA,,true
AlzChem Group AG,ACT.DE,DE000A2YNT30,DE,XETRA,,true
A.S. Création Tapeten AG,ACWN.DE,DE000A1TNNN5,DE,XETRA,,true
bet-at-home.com AG,ACX.DE,DE000A0DNAY5,DE,XETRA,,true
Adobe Inc,ADB.DE,US00724F1012,DE,XETRA,,true
Bitcoin Group SE,ADE.DE,DE000A1TNV91,DE,XETRA,,true
Adler Group SA,ADJ.DE,LU1250154413,DE,XETRA,,true
Archer-Daniels-Midland Company,ADM.DE,US0394831020,DE,XETRA,,true
Adesso SE,ADN1.DE,DE000A0Z23Q5,DE,XETRA,,true
adidas AG,ADS.DE,DE000A1EWWW0,DE,XETRA,,true
Adtran Networks SE,ADV.DE,DE0005103006,DE,XETRA,,true
American Express Company,AEC1.DE,US0258161092,DE,XETRA,,true
Allgeier SE,AEIN.DE,DE000A2GS633,DE,XETRA,,true
AIR FRANCE-KLM INH. EO 1,AFR0.DE,FR001400J770,DE,XETRA,,true
Align Technology Inc,AFW.DE,US0162551016,DE,XETRA,,true
Carl Zeiss Meditec AG,AFX.DE,DE0005313704,DE,XETRA,,true
AUTO1 Group SE,AG1.DE,DE000A2LQ884,DE,XETRA,,true
Alibaba Group Holding Limited,AHLA.DE,US01609W1027,DE,XETRA,,true
Koninklijke Ahold Delhaize NV,AHOG.DE,NL0011794037,DE,XETRA,,true
"Amadeus IT Group, S.A.",AI3A.DE,,DE,XETRA,,true
Air Liquide SA,AIL.DE,FR0000120073,DE,XETRA,,true
Airbus SE,AIR.DE,NL0000235190,DE,XETRA,,true
AIXTRON SE,AIXA.DE,DE000A0WMPJ6,DE,XETRA,,true
DocCheck AG,AJ91.DE,DE000A1A6WE6,DE,XETRA,,true
Honeywell International Inc,ALD.DE,US4385161066,DE,XETRA,,true
ALBIS Leasing AG,ALG.DE,DE0006569403,DE,XETRA,,true
ALMONTY INDUSTRY O.N.,ALI1.DE,CA0203987072,DE,XETRA,,true
Allianz SE VNA O.N.,ALV.DE,DE0008404005,DE,XETRA,,true
Albemarle Corporation,AMC.DE,,DE,XETRA,,true
Advanced Micro Devices Inc,AMD.DE,US0079031078,DE,XETRA,,true
Amgen Inc.,AMG.DE,US0311621009,DE,XETRA,,true
medondo holding AG,AMI.DE,DE0008131350,DE,XETRA,,true
The Grounds Real Estate Development AG,AMM.DE,DE000A40KXL9,DE,XETRA,,true
AUMOVIO N,AMV0.DE,DE000AUM0V10,DE,XETRA,,true
Amazon.com Inc,AMZ.DE,US0231351067,DE,XETRA,,true
Amundi S.A.,ANI.DE,,DE,XETRA,,true
ATOSS Software SE,AOF.DE,DE0005104400,DE,XETRA,,true
Alstom SA,AOMD.DE,FR0010220475,DE,XETRA,,true
Applied Materials Inc,AP2.DE,US0382221051,DE,XETRA,,true
"Air Products and Chemicals, Inc.",AP3.DE,,DE,XETRA,,true
Apple Inc,APC.DE,US0378331005,DE,XETRA,,true
ad pepper media International N.V,APM.DE,NL0000238145,DE,XETRA,,true
ArcelorMittal SA,ARRD.DE,LU1598757687,DE,XETRA,,true
Assicurazioni Generali S.p.A.,ASG.DE,IT0000062072,DE,XETRA,,true
ASML Holding NV,ASME.DE,NL0010273215,DE,XETRA,,true
Aroundtown SA,AT1.DE,LU1673108939,DE,XETRA,,true
Avemio AG,AV2.DE,DE000A40KY59,DE,XETRA,,true
ASM International NV,AVS.DE,,DE,XETRA,,true
American Water Works Company Inc.,AWC.DE,US0304201033,DE,XETRA,,true
AXA SA,AXA.DE,FR0000120628,DE,XETRA,,true
Andritz AG,AZ2.DE,AT0000730007,DE,XETRA,,true
Blue Cap AG,B7E.DE,DE000A0JM2M1,DE,XETRA,,true
SRV Yhtiöt Oyj,B7J.DE,FI0009015309,DE,XETRA,,true
Biofrontera AG,B8FK.DE,,DE,XETRA,,true
Verizon Communications Inc.,BAC.DE,US92343V1044,DE,XETRA,,true
BASF SE,BAS.DE,DE000BASF111,DE,XETRA,,true
Bayer AG NA,BAYN.DE,DE000BAY0017,DE,XETRA,,true
BB Biotech AG,BBZA.DE,CH0038389992,DE,XETRA,,true
Bechtle AG,BC8.DE,DE0005158703,DE,XETRA,,true
The Boeing Company,BCO.DE,US0970231058,DE,XETRA,,true
Barclays PLC,BCY.DE,GB0031348658,DE,XETRA,,true
Bertrandt Aktiengesellschaft,BDT.DE,DE0005232805,DE,XETRA,,true
Beiersdorf Aktiengesellschaft,BEI.DE,DE0005200000,DE,XETRA,,true
Berentzen Gruppe AG,BEZ.DE,DE0005201602,DE,XETRA,,true
Befesa SA,BFSA.DE,LU1704650164,DE,XETRA,,true
Bio-gate AG,BIG1.DE,DE000BGAG981,DE,XETRA,,true
Bijou Brigitte modische Accessoires Aktiengesellschaft,BIJ.DE,DE0005229504,DE,XETRA,,true
Bike24 Holding AG,BIKE.DE,DE000A3CQ7F4,DE,XETRA,,true
Brockhaus Capital Mgmt AG,BKHT.DE,DE000A2GSU42,DE,XETRA,,true
British American Tobacco p.l.c,BMT.DE,GB0002875804,DE,XETRA,,true
Bayerische Motoren Werke Aktiengesellschaft,BMW.DE,DE0005190003,DE,XETRA,,true
Bayerische Motoren Werke Aktiengesellschaft,BMW3.DE,DE0005190037,DE,XETRA,,true
BRAIN Biotech AG,BNN.DE,DE0005203947,DE,XETRA,,true
BNP Paribas SA,BNP.DE,FR0000131104,DE,XETRA,,true
Brenntag SE,BNR.DE,DE000A1DAHH0,DE,XETRA,,true
STOCK3 AG NA O.N.,BOG.DE,DE000A0S9QZ8,DE,XETRA,,true
Hugo Boss AG,BOSS.DE,DE000A1PHFF7,DE,XETRA,,true
Banco Bilbao Vizcaya Argentaria S.A,BOY.DE,ES0113211835,DE,XETRA,,true
BP PLC (Reg. Shares),BPE5.DE,GB0007980591,DE,XETRA,,true
Bristol-Myers Squibb Company,BRM.DE,US1101221083,DE,XETRA,,true
BRANICKS Group AG,BRNK.DE,DE000A1X3XX4,DE,XETRA,,true
Berkshire Hathaway Inc,BRYN.DE,US0846707026,DE,XETRA,,true
Banco Santander S.A.,BSD2.DE,ES0113900J37,DE,XETRA,,true
BE Semiconductor Industries N.V.,BSI.DE,,DE,XETRA,,true
Basler Aktiengesellschaft,BSL.DE,DE0005102008,DE,XETRA,,true
Danone S.A.,BSN.DE,FR0000120644,DE,XETRA,,true
BAE Systems plc,BSP.DE,GB0002634946,DE,XETRA,,true
Bastei Lübbe AG,BST.DE,DE000A1X3YY0,DE,XETRA,,true
Borussia Dortmund GmbH & Co KGaA,BVB.DE,DE0005493092,DE,XETRA,,true
Baader Bank Aktiengesellschaft,BWB.DE,DE0005088108,DE,XETRA,,true
Advanced Blockchain AG,BWQ.DE,DE000A0M93V6,DE,XETRA,,true
BioNxt Solutions Inc.,BXT.DE,,DE,XETRA,,true
BayWa Aktiengesellschaft,BYW.DE,DE0005194005,DE,XETRA,,true
BayWa AktienGesellschaft Vink.N,BYW6.DE,DE0005194062,DE,XETRA,,true
Cherry AG,C3RY.DE,DE000A3CRRN9,DE,XETRA,,true
Circus SE,CA1.DE,DE000A2YN355,DE,XETRA,,true
Carrefour SA,CAR.DE,FR0000120172,DE,XETRA,,true
Caterpillar Inc,CAT1.DE,US1491231015,DE,XETRA,,true
Coloplast A/S,CBHD.DE,DK0060448595,DE,XETRA,,true
Commerzbank AG,CBK.DE,DE000CBK1001,DE,XETRA,,true
CORESTATE Capital Holding S.A,CCAP.DE,LU1296758029,DE,XETRA,,true
The Coca-Cola Company,CCC3.DE,US1912161007,DE,XETRA,,true
Coeur Mining Inc,CDM1.DE,,DE,XETRA,,true
MHP Hotel AG,CDZ0.DE,DE000A3E5C24,DE,XETRA,,true
FRIWO AG,CEA.DE,DE0006201106,DE,XETRA,,true
Ceconomy AG,CEC.DE,DE0007257503,DE,XETRA,,true
CECONOMY V AG,CECV.DE,DE000A40ZVV0,DE,XETRA,,true
CeoTronics AG,CEK.DE,DE0005407407,DE,XETRA,,true
UET United Electronic Technology AG,CFC.DE,DE000A0LBKW6,DE,XETRA,,true
Capgemini SE,CGM.DE,,DE,XETRA,,true
CGRE AG,CGX.DE,DE000A0N3EU3,DE,XETRA,,true
Chapters Group AG,CHG.DE,DE0006618309,DE,XETRA,,true
Chevron Corporation,CHV.DE,US1667641005,DE,XETRA,,true
Cisco Systems Inc,CIS.DE,US17275R1023,DE,XETRA,,true
Cliq Digital AG,CLIQ.DE,DE000A35JS40,DE,XETRA,,true
JPMorgan Chase & Co,CMC.DE,US46625H1005,DE,XETRA,,true
Cancom SE,COK.DE,DE0005419105,DE,XETRA,,true
Continental Aktiengesellschaft,CON.DE,DE0005439004,DE,XETRA,,true
Colgate-Palmolive Company,CPA.DE,US1941621039,DE,XETRA,,true
UniCredit SpA,CRIN.DE,IT0005239360,DE,XETRA,,true
CENIT Aktiengesellschaft,CSH.DE,DE0005407100,DE,XETRA,,true
Comcast Corporation,CTP2.DE,US20030N1019,DE,XETRA,,true
CEWE Stiftung & Co. KGaA,CWC.DE,DE0005403901,DE,XETRA,,true
SBF AG,CY1K.DE,DE000A2AAE22,DE,XETRA,,true
Cyan AG,CYR.DE,DE000A2E4SV8,DE,XETRA,,true
Orsted A/S,D2G.DE,DK0060094928,DE,XETRA,,true
DATAGROUP SE,D6H0.DE,,DE,XETRA,,true
Neon Equity AG,D77.DE,DE000A3DW408,DE,XETRA,,true
DATA MODUL Aktiengesellschaft Produktion und Vertrieb von elektronischen Systemen,DAM.DE,DE0005498901,DE,XETRA,,true
Danaher Corporation,DAP.DE,US2358511028,DE,XETRA,,true
Datron AG,DAR.DE,DE000A0V9LA7,DE,XETRA,,true
Deutsche Börse AG,DB1.DE,DE0005810055,DE,XETRA,,true
Deutsche Beteiligungs AG,DBAN.DE,DE000A1TNUT7,DE,XETRA,,true
Deutsche Bank Aktiengesellschaft,DBK.DE,DE0005140008,DE,XETRA,,true
Deere & Company,DCO.DE,US2441991054,DE,XETRA,,true
DEFAMA Deutsche Fachmarkt AG,DEF.DE,DE000A13SUL5,DE,XETRA,,true
Deutsche EuroShop AG,DEQ.DE,DE0007480204,DE,XETRA,,true
Delticom AG,DEX.DE,DE0005146807,DE,XETRA,,true
Deutz AG,DEZ.DE,DE0006305006,DE,XETRA,,true
DF Deutsche Forfait AG,DFTK.DE,DE000A2AA204,DE,XETRA,,true
Deutsche Grundstücksauktionen AG,DGR.DE,DE0005533400,DE,XETRA,,true
Delivery Hero SE,DHER.DE,DE000A2E4K43,DE,XETRA,,true
Deutsche Post AG,DHL.DE,DE0005552004,DE,XETRA,,true
Dierig Holding AG,DIE.DE,DE0005580005,DE,XETRA,,true
Christian Dior SE,DIO.DE,,DE,XETRA,,true
Deutsche Konsum REIT AG,DKG.DE,DE000A14KRD3,DE,XETRA,,true
Delignit AG,DLX.DE,DE000A0MZ4B0,DE,XETRA,,true
Dermapharm Holding SE,DMP.DE,DE000A2GS5D8,DE,XETRA,,true
Demire Deutsche Mittelstand Real Estate AG,DMRE.DE,DE000A0XFSF0,DE,XETRA,,true
Douglas AG,DOU.DE,DE000BEAU7Y1,DE,XETRA,,true
A. P. Moller Maersk A/S,DP4A.DE,DK0010244425,DE,XETRA,,true
Deutsche Rohstoff AG,DR0.DE,DE000A0XYG76,DE,XETRA,,true
Drägerwerk AG & Co. KGaA (pref),DRW3.DE,DE0005550636,DE,XETRA,,true
Drägerwerk AG & Co. KGaA,DRW8.DE,DE0005550602,DE,XETRA,,true
B+S Banksysteme Aktiengesellschaft,DTD2.DE,DE0001262152,DE,XETRA,,true
Deutsche Telekom AG,DTE.DE,DE0005557508,DE,XETRA,,true
Daimler Truck Holding AG,DTG.DE,DE000DTR0CK8,DE,XETRA,,true
Dürr Aktiengesellschaft,DUE.DE,DE0005565204,DE,XETRA,,true
Morgan Stanley,DWD.DE,US6174464486,DE,XETRA,,true
Deutsche Wohnen SE,DWNI.DE,DE000A0HN5C6,DE,XETRA,,true
DWS Group GmbH & Co. KGaA,DWS.DE,DE000DWS1007,DE,XETRA,,true
"Enphase Energy, Inc.",E0P.DE,,DE,XETRA,,true
Eutelsat Communications,E3B.DE,FR0010221234,DE,XETRA,,true
ecotel communication ag,E4C.DE,DE0005854343,DE,XETRA,,true
eBay Inc,EBA.DE,US2786421030,DE,XETRA,,true
EnBW Energie Baden-Württemberg AG,EBK.DE,DE0005220008,DE,XETRA,,true
Erste Group Bank AG,EBO.DE,AT0000652011,DE,XETRA,,true
Mountain Alliance AG,ECF.DE,DE000A12UK08,DE,XETRA,,true
LUDWIG BECK am Rathauseck - Textilhaus Feldmeier AG,ECK.DE,DE0005199905,DE,XETRA,,true
EDAG Engineering Group AG,ED4.DE,CH0303692047,DE,XETRA,,true
Edel SE & Co. KGaA,EDL.DE,DE0005649503,DE,XETRA,,true
MedNation AG,EIF.DE,DE0005653604,DE,XETRA,,true
Einhell Germany AG,EIN.DE,DE000A40ESU3,DE,XETRA,,true
Easyjet Plc,EJT1.DE,,DE,XETRA,,true
Energiekontor AG,EKT.DE,DE0005313506,DE,XETRA,,true
elumeo SE,ELB.DE,DE000A11Q059,DE,XETRA,,true
Elmos Semiconductor SE,ELG.DE,DE0005677108,DE,XETRA,,true
pferdewetten.de AG,EMH.DE,DE000A2YN777,DE,XETRA,,true
Endesa S.A.,ENA.DE,,DE,XETRA,,true
Eni S.p.A.,ENI.DE,IT0003132476,DE,XETRA,,true
Enel SpA,ENL.DE,IT0003128367,DE,XETRA,,true
Siemens Energy AG,ENR.DE,DE000ENER6Y0,DE,XETRA,,true
E.ON SE,EOAN.DE,DE000ENAG999,DE,XETRA,,true
ERAMET S.A.,ER7.DE,,DE,XETRA,,true
Ernst Russ AG,ERAG.DE,DE000A161077,DE,XETRA,,true
Telefonaktiebolaget LM Ericsson (publ),ERCB.DE,SE0000108656,DE,XETRA,,true
Telefonaktiebolaget LM Ericsson (publ),ERCG.DE,SE0000108649,DE,XETRA,,true
ERWE Immobilien AG,ERWE.DE,DE000A1X3WX6,DE,XETRA,,true
Eurofins Scientific SE,ESF0.DE,,DE,XETRA,,true
EnviTec Biogas AG,ETG.DE,DE000A0MVLS8,DE,XETRA,,true
Eckert & Ziegler Strahlen- und Medizintechnik AG,EUZ.DE,DE0005659700,DE,XETRA,,true
Electrovac AG,EVAC.DE,,DE,XETRA,,true
CTS Eventim AG & Co. KGaA,EVD.DE,DE0005470306,DE,XETRA,,true
Evonik Industries AG,EVK.DE,DE000EVNK013,DE,XETRA,,true
Evotec SE,EVT.DE,DE0005664809,DE,XETRA,,true
Edwards Lifesciences Corporation,EWL.DE,,DE,XETRA,,true
Exasol AG,EXL.DE,DE000A0LR9G9,DE,XETRA,,true
Exor N.V.,EYX.DE,NL0012059018,DE,XETRA,,true
First Solar Inc,F3A.DE,US3364331070,DE,XETRA,,true
SFC Energy AG,F3C.DE,DE0007568578,DE,XETRA,,true
Fabasoft AG,FAA.DE,AT0000785407,DE,XETRA,,true
Forvia SE,FAU.DE,,DE,XETRA,,true
Meta Platforms Inc,FB2A.DE,US30303M1027,DE,XETRA,,true
FCR Immobilien AG,FC9.DE,DE000A1YC913,DE,XETRA,,true
FedEx Corporation,FDX.DE,US31428X1063,DE,XETRA,,true
FORTEC Elektronik AG,FEV.DE,DE0005774103,DE,XETRA,,true
Fielmann Aktiengesellschaft,FIE.DE,DE0005772206,DE,XETRA,,true
Ford Motor Company,FMC1.DE,US3453708600,DE,XETRA,,true
Fresenius Medical Care AG & Co. KGaA,FME.DE,DE0005785802,DE,XETRA,,true
First Majestic Silver Corp,FMV.DE,CA32076V1031,DE,XETRA,,true
freenet AG,FNTN.DE,DE000A0Z2ZZ5,DE,XETRA,,true
Salesforce.com Inc,FOO.DE,US79466L3024,DE,XETRA,,true
Fuchs Petrolub SE,FPE.DE,DE000A3E5D56,DE,XETRA,,true
Fuchs Petrolub SE Preference Shares,FPE3.DE,DE000A3E5D64,DE,XETRA,,true
Frequentis AG,FQT.DE,ATFREQUENT09,DE,XETRA,,true
Fraport AG,FRA.DE,DE0005773303,DE,XETRA,,true
Fresenius SE & Co. KGaA,FRE.DE,DE0005785604,DE,XETRA,,true
FORIS AG,FRS.DE,DE0005775803,DE,XETRA,,true
Orange SA,FTE.DE,FR0000133308,DE,XETRA,,true
flatexDEGIRO AG,FTK.DE,DE000FTG1111,DE,XETRA,,true
Formycon AG,FYB.DE,DE000A1EWVY8,DE,XETRA,,true
Signify N.V.,G14.DE,,DE,XETRA,,true
GEA GROUP,G1A.DE,DE0006602006,DE,XETRA,,true
Scout24 AG,G24.DE,DE000A12DM80,DE,XETRA,,true
Going Public Media Aktiengesellschaft,G6P0.DE,DE000A40KXC8,DE,XETRA,,true
Bilfinger SE,GBF.DE,DE0005909006,DE,XETRA,,true
General Electric Company,GCP.DE,US3696043013,DE,XETRA,,true
Global Fashion Group SA,GFG.DE,LU2010095458,DE,XETRA,,true
GFT Technologies SE,GFT.DE,DE0005800601,DE,XETRA,,true
DMG MORI AKTIENGESELLSCHAFT,GIL.DE,DE0005878003,DE,XETRA,,true
Gilead Sciences Inc,GIS.DE,US3755581036,DE,XETRA,,true
Grenke AG,GLJ.DE,DE000A161N30,DE,XETRA,,true
Geratherm Medical AG,GME.DE,DE0005495626,DE,XETRA,,true
Grammer AG,GMM.DE,DE0005895403,DE,XETRA,,true
Compagnie de Saint-Gobain S.A,GOB.DE,FR0000125007,DE,XETRA,,true
The Goldman Sachs Group Inc,GOS.DE,US38141G1040,DE,XETRA,,true
General Mills Inc,GRM.DE,US3703341046,DE,XETRA,,true
GameStop Corp.,GS2C.DE,US36467W1099,DE,XETRA,,true
GSK plc,GS71.DE,GB00BN7SWP63,DE,XETRA,,true
Gesco AG,GSC1.DE,DE000A1K0201,DE,XETRA,,true
Tonkens Agrar AG,GTK.DE,DE000A1EMHE0,DE,XETRA,,true
Gateway Real Estate AG,GTY.DE,DE000A0JJTG7,DE,XETRA,,true
Diageo plc,GUI.DE,GB0002374006,DE,XETRA,,true
Gerresheimer AG,GXI.DE,DE000A0LD6E6,DE,XETRA,,true
Grand City Properties SA,GYC.DE,LU0775917882,DE,XETRA,,true
Engie SA,GZF.DE,FR0010208488,DE,XETRA,,true
Klarna Group PLC R,H1W.DE,GB00BMHVL512,DE,XETRA,,true
H2APEX Group SCA,H2A.DE,LU0472835155,DE,XETRA,,true
Enapter AG,H2O.DE,DE000A255G02,DE,XETRA,,true
Rigsave S.P.A.,H68.DE,IT0005526295,DE,XETRA,,true
HWA AG,H9W.DE,DE000A0LR4P1,DE,XETRA,,true
Hamborner REIT AG,HABA.DE,DE000A3H2333,DE,XETRA,,true
Hensoldt AG,HAG.DE,DE000HAG0005,DE,XETRA,,true
Halliburton Company,HAL.DE,US4062161017,DE,XETRA,,true
Hawesko Holding AG,HAW.DE,DE0006042708,DE,XETRA,,true
HSBC Holdings plc,HBC1.DE,GB0005405286,DE,XETRA,,true
Hornbach Holding VZO O.N.,HBH.DE,DE0006083405,DE,XETRA,,true
Hecla Mining Co.,HCL.DE,,DE,XETRA,,true
Heidelberger Druckmaschinen Aktiengesellschaft,HDD.DE,DE0007314007,DE,XETRA,,true
The Home Depot Inc,HDI.DE,US4370761029,DE,XETRA,,true
