name,yahoo_ticker,isin,country,exchange,sector,enabled
Ollie's Bargain Outlet Hldg,OLLI,US6811161099,US,NASDAQ,Consumer Discretionary,true
Olema Pharmaceuticals Inc,OLMA,US68062P1066,US,NASDAQ,Healthcare,true
Olenox Industries Inc.,OLOX,,US,NASDAQ,,true
Olaplex Holdings Inc,OLPX,US6793691089,US,NASDAQ,Consumer Staples,true
Outset Medical Inc,OM,US6901451079,US,NASDAQ,,true
Grupo Aeroportuario del Centro Norte SAB de CV,OMAB,US4005011022,US,NASDAQ,,true
Old Market Capital Corporation,OMCC,US65373A1097,US,NASDAQ,,true
Omnicell Inc,OMCL,US68213N1090,US,NASDAQ,Healthcare,true
"Omada Health, Inc. Common Stock",OMDA,US68170A1088,US,NASDAQ,Healthcare,true
Omeros Corporation,OMER,US6821431029,US,NASDAQ,,true
Odyssey Marine Exploration Inc,OMEX,US6761182012,US,NASDAQ,,true
Ohmyhome Limited Ordinary Shares,OMH,KYG6S38M1078,US,NASDAQ,,true
OMS Energy Technologies Inc.,OMSE,KYG6755S1057,US,NASDAQ,,true
ON Semiconductor Corporation,ON,US6821891057,US,NASDAQ,Technology,true
Old National Bancorp,ONB,US6800331075,US,NASDAQ,Financials,true
"BeiGene, Ltd.",ONC,US07725L1026,US,NASDAQ,,true
1RT Acquisition Corp.,ONCH,KYG6757R1056,US,NASDAQ,,true
Onconetix Inc,ONCO,US68237Q1040,US,NASDAQ,,true
Oncolytics Biotech Inc,ONCY,CA6823108759,US,NASDAQ,,true
Ondas Holdings Inc.,ONDS,US68236H2040,US,NASDAQ,Technology,true
OneConstruction Group Limited Ordinary Shares,ONEG,KYG6826S1003,US,NASDAQ,,true
Onewater Marine,ONEW,US68280L1017,US,NASDAQ,,true
Onfolio Holdings Inc,ONFO,US68277K2078,US,NASDAQ,,true
OneMedNet Corp.,ONMD,US68270C1036,US,NASDAQ,,true
OPAL Fuels Inc,OPAL,US68347P1030,US,NASDAQ,,true
OP Bancorp,OPBK,US67109R1095,US,NASDAQ,,true
Option Care Health Inc,OPCH,US68404L2016,US,NASDAQ,Healthcare,true
Opendoor Technologies Inc,OPEN,US6837121036,US,NASDAQ,Real Estate,true
Opko Health Inc,OPK,US68375N1037,US,NASDAQ,Healthcare,true
Opera Ltd,OPRA,US68373M1071,US,NASDAQ,,true
Oportun Financial Corp,OPRT,US68376D1046,US,NASDAQ,Financials,true
OPTIMIZERx Corp,OPRX,US68401U2042,US,NASDAQ,Healthcare,true
Opthea Limited,OPTEY,US68386J2087,US,NASDAQ,,true
Optimi Health Corp. Common Shares,OPTH,CA68405H3080,US,NASDAQ,,true
Syntec Optics Holdings Inc.,OPTX,US87169M1053,US,NASDAQ,Technology,true
"Optex Systems Holdings, Inc. Common Stock",OPXS,US68384X2099,US,NASDAQ,,true
Eightco Holdings Inc.,ORBS,US22890A3023,US,NASDAQ,Financials,true
Origin Materials Inc,ORGN,US68622D1063,US,NASDAQ,,true
Organogenesis Holdings Inc,ORGO,US68621F1021,US,NASDAQ,Healthcare,true
Oric Pharmaceuticals Inc,ORIC,US68622P1093,US,NASDAQ,Healthcare,true
Orion Digital Corp.,ORIO,CA68627G1046,US,NASDAQ,,true
Origin Investment Corp I,ORIQ,KYG677511001,US,NASDAQ,,true
Oriental Rise Holdings Limited Ordinary Shares,ORIS,KYG6781A1022,US,NASDAQ,,true
"Oruka Therapeutics, Inc.",ORKA,US6876041087,US,NASDAQ,Healthcare,true
Orangekloud Technology Inc. Class A Ordinary Shares,ORKT,KYG6781F1019,US,NASDAQ,,true
O’Reilly Automotive Inc,ORLY,US67103H1077,US,NASDAQ,Consumer Discretionary,true
Oramed Pharmaceuticals Inc,ORMP,US68403P2039,US,NASDAQ,,true
Orrstown Financial Services Inc,ORRF,US6873801053,US,NASDAQ,,true
Old Second Bancorp Inc,OSBC,US6802771005,US,NASDAQ,,true
OSI Systems Inc,OSIS,US6710441055,US,NASDAQ,Technology,true
OneSpan Inc,OSPN,US68287N1000,US,NASDAQ,,true
OSR Holdings Inc,OSRH,US68840D1028,US,NASDAQ,,true
One Stop Systems Inc,OSS,US68247W1099,US,NASDAQ,Technology,true
Ostin Technology Group Co Ltd,OST,KYG679271141,US,NASDAQ,,true
OraSure Technologies Inc,OSUR,US68554V1089,US,NASDAQ,,true
OneSpaWorld Holdings Ltd,OSW,BSP736841136,US,NASDAQ,,true
Open Text Corp,OTEX,CA6837151068,US,NASDAQ,Technology,true
OTG Acquisition Corp. I Class A Ordinary Share,OTGA,KYG6791A1269,US,NASDAQ,,true
OUTLOOK THERAPEUTICS INC,OTLK,US69012T3059,US,NASDAQ,Healthcare,true
Oatly Group AB  ADR,OTLY,US67421J2078,US,NASDAQ,,true
Otter Tail Corporation,OTTR,US6896481032,US,NASDAQ,Utilities,true
"Ouster, Inc. Common Stock",OUST,US68989M2026,US,NASDAQ,Technology,true
Ohio Valley Banc Corp,OVBC,US6777191064,US,NASDAQ,,true
Ovid Therapeutics Inc,OVID,US6904691010,US,NASDAQ,Healthcare,true
Oak Valley Bancorp,OVLY,US6718071052,US,NASDAQ,,true
OBOOK Holdings Inc. Class A Common Shares,OWLS,KYG671871070,US,NASDAQ,,true
Oxbridge Re Holdings Ltd,OXBR,KYG6856M1069,US,NASDAQ,,true
Oxford Lane Capital Corp,OXLC,US6915431026,US,NASDAQ,Financials,true
Oxford Lane Capital Corp. 7.125% Series 2029 Term Preferred Stock,OXLCN,US6915438708,US,NASDAQ,,true
Oxford Square Capital Corp,OXSQ,US69181V1070,US,NASDAQ,,true
Oyster Enterprises II Acquisition Corp Class A Ordinary Shares,OYSE,KYG6861F1046,US,NASDAQ,,true
Oyster Enterprises II Acquisition Corp,OYSEU,US69242M2035,US,NASDAQ,,true
Bank Ozk,OZK,US06417N1037,US,NASDAQ,Financials,true
Plains All American Pipeline LP,PAA,US7265031051,US,NASDAQ,,true
Proem Acquisition Corp I,PAAC,,US,NASDAQ,,true
Pacific Biosciences of California,PACB,US69404D1081,US,NASDAQ,Healthcare,true
Pioneer Acquisition I Corp Class A Ordinary Shares,PACH,KYG7117W1235,US,NASDAQ,,true
Plains GP Holdings LP,PAGP,US72651A2078,US,NASDAQ,,true
Phibro Animal Health Corporation,PAHC,US71742Q1067,US,NASDAQ,Healthcare,true
Aesthetic Medical International Holdings Group Limited,PAIYY,US00809M1045,US,NASDAQ,,true
"Proficient Auto Logistics, Inc. Common Stock",PAL,US6569121022,US,NASDAQ,,true
Direxion Daily PANW Bear 1X Shares,PALD,US25461A3611,US,NASDAQ,,true
Palisade Bio Inc,PALI,US6963894026,US,NASDAQ,Healthcare,true
Paloma Acquisition Corp I Class A Ordinary Shares,PALO,KYG6881J1022,US,NASDAQ,,true
Direxion Daily PANW Bull 2X Shares,PALU,US25461A3793,US,NASDAQ,,true
PAMT CORP,PAMT,US6931491061,US,NASDAQ,,true
Pangaea Logistic,PANL,BMG6891L1054,US,NASDAQ,Consumer Discretionary,true
Palo Alto Networks Inc,PANW,US6974351057,US,NASDAQ,Technology,true
"Park Dental Partners, Inc. Common Stock",PARK,US7004021009,US,NASDAQ,,true
Passage Bio Inc,PASG,US7027121000,US,NASDAQ,,true
"Ping An Biomedical Co., Ltd.",PASW,KYG5880S1057,US,NASDAQ,,true
Patrick Industries Inc,PATK,US7033431039,US,NASDAQ,Consumer Discretionary,true
PAVmed Inc,PAVM,US70387R1068,US,NASDAQ,,true
Paranovus Entertainment Technology Ltd.,PAVS,KYG4289N2050,US,NASDAQ,,true
Patria Investments Ltd,PAX,KYG694511059,US,NASDAQ,,true
Payoneer Global Inc,PAYO,US70451X1046,US,NASDAQ,Financials,true
PayPay Corporation American Depository Shares,PAYP,US70450C1018,US,NASDAQ,,true
Paysign Inc,PAYS,US70451A1043,US,NASDAQ,Financials,true
Paychex Inc,PAYX,US7043261079,US,NASDAQ,Industrials,true
Pioneer Bancorp Inc,PBFS,US7235611065,US,NASDAQ,,true
Pathfinder Bancorp Inc,PBHC,US70319R1095,US,NASDAQ,Financials,true
PowerBank Corporation,PBK,,US,NASDAQ,,true
"Parabilis Medicines, Inc. Common Stock",PBLS,US6989551014,US,NASDAQ,Healthcare,true
Psyence Biomedical Ltd. Common Shares,PBM,CA74449F1009,US,NASDAQ,,true
Puma Biotechnology Inc,PBYI,US74587V1070,US,NASDAQ,,true
Premium Catering (Holdings) Limited,PC,KYG722281022,US,NASDAQ,,true
ProCap Acquisition Corp Class A Ordinary Shares,PCAP,KYG7257A1132,US,NASDAQ,,true
PACCAR Inc,PCAR,US6937181088,US,NASDAQ,,true
PCB Bancorp,PCB,US69320M1099,US,NASDAQ,,true
PicoCELA Inc. American Depositary Shares,PCLA,US71989C1099,US,NASDAQ,,true
PIMCO Inflation PLUS Active Exchange-Traded Fund,PCPI,US72201R5440,US,NASDAQ,,true
"Pacira BioSciences, Inc.",PCRX,US6951271005,US,NASDAQ,Healthcare,true
Processa Pharmaceuticals Inc,PCSA,US74275C2052,US,NASDAQ,,true
Perceptive Capital Solutions Corp Class A Ordinary Shares,PCSC,KYG700771051,US,NASDAQ,,true
Purecycle Technologies Holdings Corp,PCT,US74623V1035,US,NASDAQ,Materials,true
Paylocity Holding Corporation,PCTY,US70438V1061,US,NASDAQ,Technology,true
Vaxcyte Inc,PCVX,US92243G1085,US,NASDAQ,Healthcare,true
Pure Cycle Corporation,PCYO,US7462283034,US,NASDAQ,,true
Perpetuals.com Ltd,PDC,,US,NASDAQ,,true
PDD Holdings Inc.,PDD,US7223041028,US,NASDAQ,Consumer Discretionary,true
Pro-Dex Inc,PDEX,US74265M2052,US,NASDAQ,,true
PDF Solutions Inc,PDFS,US6932821050,US,NASDAQ,Technology,true
Ponce Financial Group Inc,PDLB,US69290X1019,US,NASDAQ,,true
PDS Biotechnology Corp,PDSB,US70465T1079,US,NASDAQ,,true
Palladyne AI Corp,PDYN,US80359A2050,US,NASDAQ,Technology,true
Peoples Bancorp of North Carolina,PEBK,US7105771072,US,NASDAQ,,true
Peoples Bancorp Inc,PEBO,US7097891011,US,NASDAQ,,true
Peace Acquisition Corp Ordinary Shares,PECE,KYG6956D1051,US,NASDAQ,,true
Peace Acquisition Corp Right,PECER,KYG6956D1135,US,NASDAQ,,true
Peace Acquisition Corp Warrant,PECEW,KYG6956D1390,US,NASDAQ,,true
Phillips Edison & Co Inc,PECO,US71844V2016,US,NASDAQ,Real Estate,true
Pegasystems Inc,PEGA,US7055731035,US,NASDAQ,Technology,true
"Penguin Solutions, Inc.",PENG,KYG8232Y1017,US,NASDAQ,Technology,true
Penn National Gaming Inc,PENN,US7075691094,US,NASDAQ,Consumer Discretionary,true
PepsiCo Inc,PEP,US7134481081,US,NASDAQ,Consumer Staples,true
PepGen Ltd,PEPG,US7133171055,US,NASDAQ,,true
Perion Network,PERI,IL0010958192,US,NASDAQ,Technology,true
Perma-Fix Environmental Svcs Inc,PESI,US7141572039,US,NASDAQ,Industrials,true
PetMed Express Inc,PETS,US7163821066,US,NASDAQ,,true
TDH Holdings Inc,PETZ,VGG870841100,US,NASDAQ,,true
Pinnacle Food Group Limited Class A Common Shares,PFAI,KYG7173H1011,US,NASDAQ,,true
Preferred Bank,PFBC,US7403674044,US,NASDAQ,,true
Principal Financial Group Inc,PFG,US74251V1026,US,NASDAQ,Financials,true
Peoples Fin,PFIS,US7110401053,US,NASDAQ,,true
"Profusa, Inc. Common Stock",PFSA,US74319X1081,US,NASDAQ,,true
Phenixfin Corporation,PFX,US71742W1036,US,NASDAQ,,true
Pantages Capital Acquisition Corporation,PGAC,KYG8089R1002,US,NASDAQ,,true
Peapack-Gladstone Financial,PGC,US7046991078,US,NASDAQ,,true
Precigen Inc,PGEN,US74017N1054,US,NASDAQ,Healthcare,true
Progyny Inc,PGNY,US74340E1038,US,NASDAQ,Healthcare,true
Pagaya Technologies Ltd.,PGY,IL0011858912,US,NASDAQ,Technology,true
Pharming Group NV,PHAR,US71716E1055,US,NASDAQ,,true
Phathom Pharmaceuticals Inc,PHAT,US71722W1071,US,NASDAQ,Healthcare,true
Phio Pharmaceuticals Corp,PHIO,US71880W5013,US,NASDAQ,,true
Phoenix Asia Holdings Limited Ordinary Shares,PHOE,KYG7075R1083,US,NASDAQ,,true
Pharmhouse Corp,PHSE,US42470Q1058,US,NASDAQ,,true
Phunware Inc,PHUN,US71948P2092,US,NASDAQ,,true
Pharvaris BV,PHVS,NL00150005Y4,US,NASDAQ,,true
Impinj Inc,PI,US4532041096,US,NASDAQ,Technology,true
Picpay Holdings Netherlands N.V. Class A Common Shares,PICS,NL0015073TP4,US,NASDAQ,,true
P3 Health Partners Inc,PIII,US7444131053,US,NASDAQ,,true
Premier Inc,PINC,US74051N1028,US,NASDAQ,,true
Piraeus Bank S.A.,PIRBF,GRS831003009,US,NASDAQ,,true
Parke Bancorp Inc,PKBK,US7008851062,US,NASDAQ,,true
Park Ohio Holdings Corp,PKOH,US7006661000,US,NASDAQ,,true
Photronics Inc,PLAB,US7194051022,US,NASDAQ,Technology,true
Dave & Buster’s Entertainment,PLAY,US2383371091,US,NASDAQ,Consumer Discretionary,true
Plumas Bancorp,PLBC,US7292731020,US,NASDAQ,,true
Polibeli Group Ltd Class A Ordinary Shares,PLBL,KYG716041051,US,NASDAQ,,true
Plby Group Inc,PLBY,US72814P1093,US,NASDAQ,,true
Children’s Place Inc,PLCE,US1689051076,US,NASDAQ,,true
Plum Acquisition Corp. IV Class A Ordinary Shares,PLMK,KYG7134A1040,US,NASDAQ,,true
Plum Acquisition Corp. IV Unit,PLMKU,KYG7134A1123,US,NASDAQ,,true
Palomar Holdings Inc,PLMR,US69753M1053,US,NASDAQ,,true
Preformed Line Products Company,PLPC,US7404441047,US,NASDAQ,,true
Pliant Therapeutics Inc,PLRX,US7291391057,US,NASDAQ,,true
Polyrizon Ltd. Ordinary Shares,PLRZ,IL0011814113,US,NASDAQ,,true
Pulse Biosciences Inc,PLSE,US74587B1017,US,NASDAQ,,true
Pulsenmore Ltd. Ordinary Shares,PLSM,,US,NASDAQ,,true
Playtika Holding Corp,PLTK,US72815L1070,US,NASDAQ,,true
Palantir Technologies Inc.,PLTR,US69608A1088,US,NASDAQ,Technology,true
Platinum Analytics Cayman Limited Class A Ordinary Shares,PLTS,KYG712641086,US,NASDAQ,,true
Plug Power Inc,PLUG,US72919P2020,US,NASDAQ,Industrials,true
Pluri Inc.,PLUR,US72942G2030,US,NASDAQ,,true
ePlus inc,PLUS,US2942681071,US,NASDAQ,,true
Plutus Financial Group Limited Ordinary Shares,PLUT,KYG7144S1030,US,NASDAQ,,true
Plexus Corp,PLXS,US7291321005,US,NASDAQ,,true
"Polaryx Therapeutics, Inc. Common Stock",PLYX,US73110F1003,US,NASDAQ,,true
Powell Max Limited Class A Ordinary Shares,PMAX,VGG7200G1000,US,NASDAQ,,true
PharmaCyte Biotech Inc,PMCB,US71715X2036,US,NASDAQ,,true
Primech Holdings Ltd. Ordinary Shares,PMEC,SGXZ14489751,US,NASDAQ,,true
ProMIS Neurosciences Inc.,PMN,CA74346M5054,US,NASDAQ,,true
Perimeter Acquisition Corp. I Class A Ordinary Shares,PMTR,KYG7010A1296,US,NASDAQ,,true
CPI Card Group Inc,PMTS,US12634H2004,US,NASDAQ,,true
Pmv Pharmaceuticals Inc,PMVP,US69353Y1038,US,NASDAQ,,true
Skycorp Solar Group Limited Ordinary Shares,PN,KYG8221K1040,US,NASDAQ,,true
Patriot National Bancorp Inc,PNBK,US70336F2039,US,NASDAQ,Financials,true
PrimeEnergy Corporation,PNRG,US74158E1047,US,NASDAQ,,true
Pennant Group Inc,PNTG,US70805E1091,US,NASDAQ,,true
"Precision Optics Corporation, Inc. Common stock",POCI,US7402944000,US,NASDAQ,,true
"Courtside Group, Inc. Common Stock",PODC,US22275C1053,US,NASDAQ,,true
Insulet Corporation,PODD,US45784P1012,US,NASDAQ,Healthcare,true
POET Technologies Inc,POET,CA73044W3021,US,NASDAQ,,true
Polar Power Inc,POLA,US73102V1052,US,NASDAQ,,true
Andretti Acquisition Corp. II Class A Ordinary Shares,POLE,KYG267451022,US,NASDAQ,,true
POMDOCTOR LIMITED American Depositary Shares,POM,US73181R1086,US,NASDAQ,,true
"Pono Capital Four, Inc. Rights",PONOR,KYG717021151,US,NASDAQ,,true
Pony AI Inc. American Depositary Shares,PONY,US7329081084,US,NASDAQ,,true
Pool Corporation,POOL,US73278L1052,US,NASDAQ,Industrials,true
Power Integrations Inc,POWI,US7392761034,US,NASDAQ,Technology,true
Powell Industries Inc,POWL,US7391281067,US,NASDAQ,Industrials,true
Ammo Inc,POWW,US00175J1079,US,NASDAQ,,true
Purple Biotech,PPBT,US74638P1093,US,NASDAQ,,true
Pilgrims Pride Corp,PPC,US72147K1088,US,NASDAQ,Consumer Staples,true
"Propanc Biopharma, Inc. Common Stock",PPCB,US74346N4043,US,NASDAQ,,true
"Public Policy Holding Company, Inc. Common Stock",PPHC,,US,NASDAQ,,true
Perma-Pipe International Holdings Inc,PPIH,US7141671039,US,NASDAQ,,true
People Incorporated,PPLI,US44891N2080,US,NASDAQ,Communication Services,true
Pioneer Power Solutions Inc.,PPSI,US7238363003,US,NASDAQ,,true
Perpetua Resources Corp,PPTA,CA7142661031,US,NASDAQ,,true
Papaya Growth Opportunity Corp I,PPYA,US69882P1021,US,NASDAQ,,true
PRA Group Inc,PRAA,US69354N1063,US,NASDAQ,Financials,true
Praxis Precision Medicines Inc,PRAX,US74006W2070,US,NASDAQ,Healthcare,true
Porch Group Inc,PRCH,US7332451043,US,NASDAQ,Financials,true
Procept Biorobotics Corp,PRCT,US74276L1052,US,NASDAQ,Healthcare,true
Perdoceo Education Corp,PRDO,US71363P1066,US,NASDAQ,Consumer Discretionary,true
Prenetics Global Ltd,PRE,KYG722451062,US,NASDAQ,,true
Painreform Ltd,PRFX,IL0011651580,US,NASDAQ,,true
Progress Software Corporation,PRGS,US7433121008,US,NASDAQ,Technology,true
"Presurance Holdings, Inc.",PRHI,US20731J1025,US,NASDAQ,,true
Prelude Therapeutics Inc,PRLD,US74065P1012,US,NASDAQ,Healthcare,true
"Prime Medicine, Inc. Common Stock",PRME,US74168J1016,US,NASDAQ,Healthcare,true
Profound Medical Corp,PROF,CA74319B5027,US,NASDAQ,,true
ProKidney Corp.,PROK,KYG7S53R1049,US,NASDAQ,,true
Prairie Operating Co. Common Stock,PROP,US7396501097,US,NASDAQ,,true
Provident Financial Holdings Inc,PROV,US7438681014,US,NASDAQ,,true
ProPhase Labs Inc,PRPH,US74345W1080,US,NASDAQ,,true
Purple Innovation Inc,PRPL,US74640Y1064,US,NASDAQ,,true
Precipio Inc,PRPO,US74019L5030,US,NASDAQ,,true
ProQR Therapeutics BV,PRQR,NL0010872495,US,NASDAQ,,true
Peraso Inc,PRSO,US71360T1016,US,NASDAQ,,true
Prothena Corporation plc,PRTA,IE00B91XRN20,US,NASDAQ,Healthcare,true
PureTech Health PLC,PRTC,US7462371060,US,NASDAQ,,true
Priority Technology Holdings Inc,PRTH,US74275G1076,US,NASDAQ,,true
CarParts.Com Inc,PRTS,US14427M1071,US,NASDAQ,,true
Privia Health Group Inc,PRVA,US74276R1023,US,NASDAQ,Healthcare,true
ParaZero Technologies Ltd. Ordinary Shares,PRZO,IL0011857013,US,NASDAQ,,true
Prospect Capital Corporation,PSEC,US74348T1025,US,NASDAQ,Financials,true
Performance Shipping Inc,PSHG,MHY673051212,US,NASDAQ,,true
PS International Group Ltd. Ordinary Shares,PSIG,KYG7308J1058,US,NASDAQ,,true
"Power Solutions International, Inc. Common Stock",PSIX,US73933G2021,US,NASDAQ,Industrials,true
Paramount Skydance Corporation Class B Common Stock,PSKY,US69932A2042,US,NASDAQ,Communication Services,true
PriceSmart Inc,PSMT,US7415111092,US,NASDAQ,,true
Personalis Inc,PSNL,US71535D1063,US,NASDAQ,Healthcare,true
Polestar Automotive Holding UK PLC Class A ADS,PSNY,US7311052010,US,NASDAQ,,true
Polestar Automotive Holding UK PLC Class C-1 ADS (ADW),PSNYW,US7311051020,US,NASDAQ,,true
Plus Therapeutics Inc,PSTV,US72941H4002,US,NASDAQ,,true
PTC Inc,PTC,US69370C1009,US,NASDAQ,Technology,true
PTC Therapeutics Inc,PTCT,US69366J2006,US,NASDAQ,Healthcare,true
Patterson-UTI Energy Inc,PTEN,US7034811015,US,NASDAQ,Energy,true
Protagonist Therapeutics Inc,PTGX,US74366E1029,US,NASDAQ,Healthcare,true
Protagenic Therapeutics,PTIX,US74365N1037,US,NASDAQ,,true
PTL LTD Ordinary Shares,PTLE,VGG7377S1011,US,NASDAQ,,true
Portillo's Inc,PTLO,US73642K1060,US,NASDAQ,Consumer Discretionary,true
"Palatin Technologies, Inc. Common Stock",PTN,US6960774031,US,NASDAQ,,true
Pitanium Ltd,PTNM,VGG7111A1012,US,NASDAQ,,true
Peloton Interactive Inc,PTON,US70614W1009,US,NASDAQ,Consumer Discretionary,true
Praetorian Acquisition Corp. Class A Ordinary Shares,PTOR,KYG7S17G1039,US,NASDAQ,,true
Pattern Group Inc. Series A Common Stock,PTRN,US70339W1045,US,NASDAQ,Technology,true
Pubmatic Inc,PUBM,US74467Q1031,US,NASDAQ,Technology,true
Pulmatrix Inc,PULM,US74584P3010,US,NASDAQ,,true
Hyperliquid Strategies Inc Common Stock,PURR,US44916Y1064,US,NASDAQ,,true
Aureus Greenway Holdings Inc.,PUSA,US05156D1028,US,NASDAQ,,true
"Palvella Therapeutics, Inc",PVLA,US6979471090,US,NASDAQ,Healthcare,true
Prestige Wealth Inc. Ordinary Shares,PWM,KYG7244A1195,US,NASDAQ,,true
Perella Weinberg Partners,PWP,US71367G1022,US,NASDAQ,Financials,true
Powerlaw Corp. Common Stock,PWRL,US7389221034,US,NASDAQ,,true
Pixelworks Inc,PXLW,US72581M3051,US,NASDAQ,,true
Pyxis Tankers Inc,PXS,MHY717261066,US,NASDAQ,,true
PolyPid,PYPD,IL0011326795,US,NASDAQ,,true
PayPal Holdings Inc,PYPL,US70450Y1038,US,NASDAQ,Financials,true
Pyxis Oncology Inc,PYXS,US7473241013,US,NASDAQ,Healthcare,true
Papa John's International Inc,PZZA,US6988131024,US,NASDAQ,Consumer Discretionary,true
QDRO Acquisition Corp. Class A Ordinary Shares,QADR,KYG7310E1026,US,NASDAQ,,true
"Q/C Technologies, Inc.",QCLS,US62856X3008,US,NASDAQ,,true
Qualcomm Incorporated,QCOM,US7475251036,US,NASDAQ,Technology,true
QCR Holdings Inc,QCRH,US74727A1043,US,NASDAQ,,true
Quidel Corporation,QDEL,US2197981051,US,NASDAQ,Healthcare,true
Quetta Acquisition Corporation Common Stock,QETA,US74841A1051,US,NASDAQ,,true
Quetta Acquisition Corporation Right,QETAR,US74841A1051,US,NASDAQ,,true
360 Finance Inc,QFIN,US88557W1018,US,NASDAQ,,true
Quhuo Limited American Depository Shares,QH,US74841Q1004,US,NASDAQ,,true
Quhuo Limited,QHUOD,,US,NASDAQ,,true
Qualys Inc,QLYS,US74758T3032,US,NASDAQ,Technology,true
Quantum Corporation,QMCO,US7479066000,US,NASDAQ,Technology,true
QMMM Holdings Limited Ordinary Shares,QMMM,KYG7309R1065,US,NASDAQ,,true
"Quince Therapeutics, Inc.",QNCX,US22053A1079,US,NASDAQ,,true
Quoin Pharmaceuticals Ltd DRC,QNRX,US74907L1026,US,NASDAQ,,true
QuinStreet Inc,QNST,US74874Q1004,US,NASDAQ,Communication Services,true
Quantinuum Inc. Class A Common Stock,QNT,PLQNTUM00018,US,NASDAQ,Technology,true
Quantum BioPharma Ltd.,QNTM,CA74764Y2050,US,NASDAQ,,true
Quest Resource Holding Corp,QRHC,US74836W2035,US,NASDAQ,,true
Qorvo Inc,QRVO,US74736K1016,US,NASDAQ,Technology,true
QuantumScape Corporation Class A Common Stock,QS,US74767V1098,US,NASDAQ,Consumer Discretionary,true
Quartzsea Acquisition Corporati,QSEA,KYG7314B1041,US,NASDAQ,,true
Quartzsea Acquisition Corporation,QSEAR,KYG7314B1041,US,NASDAQ,,true
QuantumSi Inc,QSI,US74765K1051,US,NASDAQ,Healthcare,true
QTREX Quantum Ltd.,QTEX,,US,NASDAQ,,true
"QT Imaging Holdings, Inc. Common Stock",QTI,US37519U1097,US,NASDAQ,,true
Quanterix Corp,QTRX,US74766Q1013,US,NASDAQ,Healthcare,true
Q32 Bio Inc,QTTB,US7469641051,US,NASDAQ,,true
Quantum Computing Inc,QUBT,US74766W1080,US,NASDAQ,Technology,true
Quantum Cyber N.V.,QUCY,,US,NASDAQ,,true
QuickLogic Corporation,QUIK,US74837P4054,US,NASDAQ,,true
Quantumsphere Acquisition Corporation,QUMS,KYG7387B1068,US,NASDAQ,,true
Uniqure NV,QURE,NL0010696654,US,NASDAQ,,true
QVC Group Inc,QVCGB,US74915M7048,US,NASDAQ,,true
QVC Group Inc.,QVCGP,,US,NASDAQ,,true
Quantum X Labs Inc.,QXL,US9267113002,US,NASDAQ,,true
Research Alliance Corporation III Class A Ordinary Shares,RACC,,US,NASDAQ,,true
Radiopharm Theranostics Limited American Depositary Shares,RADX,,US,NASDAQ,,true
Freightcar America Inc,RAIL,US3570231007,US,NASDAQ,,true
"Rain Enhancement Technologies Holdco, Inc. Class A Common Stock",RAIN,US75080J1034,US,NASDAQ,,true
Rand Capital Corp,RAND,US7521852076,US,NASDAQ,,true
Range Capital Acquisition Corp. Ordinary Shares,RANG,KYG7375C1087,US,NASDAQ,,true
Range Capital Acquisition Corp. Rights,RANGR,KYG7375C1244,US,NASDAQ,,true
Rani Therapeutics Holdings Inc,RANI,US7530181004,US,NASDAQ,,true
"Rapport Therapeutics, Inc. Common Stock",RAPP,US75383L1026,US,NASDAQ,,true
Ultragenyx,RARE,US90400D1081,US,NASDAQ,Healthcare,true
Rave Restaurant Group Inc,RAVE,US7541981095,US,NASDAQ,,true
Raytech Holding Limited Ordinary Shares,RAY,GF2MQ05YFCA0,US,NASDAQ,,true
Erayak Power Solution Group Inc. Class A Ordinary Shares,RAYA,KYG3109F1037,US,NASDAQ,,true
RBB Bancorp,RBB,US74930B1052,US,NASDAQ,,true
Ribbon Communications Inc,RBBN,US7625441040,US,NASDAQ,Technology,true
Republic Bancorp Inc,RBCAA,US7602812049,US,NASDAQ,,true
Rhinebeck Bancorp Inc,RBKB,US7620931029,US,NASDAQ,,true
Robin Energy Ltd.,RBNE,MHY731181043,US,NASDAQ,,true
Red Cat Holdings Inc,RCAT,US75644T1007,US,NASDAQ,Industrials,true
Avita Medical Ltd,RCEL,US05380C1027,US,NASDAQ,Healthcare,true
Rocket Pharmaceuticals Inc,RCKT,US77313F1066,US,NASDAQ,Healthcare,true
Rocky Brands Inc,RCKY,US7745151008,US,NASDAQ,,true
RCM Technologies Inc,RCMT,US7493604000,US,NASDAQ,,true
Recon Technology Ltd,RCON,KYG7415M1327,US,NASDAQ,,true
RedCloud Holdings plc Ordinary Shares,RCT,GB00BMCD0001,US,NASDAQ,,true
Rising Dragon Acquisition Corp. Ordinary Shares,RDAC,KYG7576K1076,US,NASDAQ,,true
Rising Dragon Acquisition Corp. Rights,RDACR,KYG7576K1233,US,NASDAQ,,true
Republic Digital Acquisition Company Class A Ordinary Shares,RDAG,KYG7515A1031,US,NASDAQ,,true
Radcom Ltd,RDCM,USM818651111,US,NASDAQ,,true
"Ridgetech, Inc.",RDGT,KYG2124G1203,US,NASDAQ,,true
Redhill Biopharma Ltd,RDHL,US7574681034,US,NASDAQ,,true
Reading International Inc,RDI,US7554081015,US,NASDAQ,,true
Reading International B Inc,RDIB,US7554082005,US,NASDAQ,,true
RadNet Inc,RDNT,US7504911022,US,NASDAQ,Healthcare,true
"RideNow Group, Inc.",RDNW,US7813863054,US,NASDAQ,,true
